date,period_index,time_label,q_or_g0_kwh,g_final_kwh,x_kwh,emergency_kwh,charge_kwh,discharge_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,actual_load_kwh,actual_pv_kwh,actual_price,price_forecast_used,last_update_time,balance_residual_kwh,normal_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan
2025-07-30,111,18:40,886.216186111111,897.5756416666666,897.5756416666666,46.089691666666795,0.0,0.0,0.0,10800.0,10800.0,956.87915,13.213816666666666,1.4247,1.4247,18:00,0.0,1278.7760166824999,8.09190816499995,328.3199185875009
2025-07-30,112,18:50,919.2853930555555,924.9651208333332,924.9651208333332,68.49989583333343,0.0,0.0,0.0,10800.0,10800.0,993.4650166666667,0.0,1.5277,1.5277,18:00,0.0,1413.0692150970833,4.338460063055663,523.2364543229174
2025-07-30,113,19:00,143.5475,143.5475,143.5475,0.0,0.0,807.0508333333333,0.0,10800.0,9949.293726376574,950.5983333333334,0.0,1.6383,1.6383,18:00,0.0,235.17386925000002,0.0,0.0
2025-07-30,114,19:10,139.27465416666666,139.27465416666666,139.27465416666666,0.0,0.0,773.3161124999999,0.0,9949.293726376574,9134.146970774238,912.9934666666666,0.40269999999999995,1.6137,1.6137,18:00,0.0,224.74750942875,0.0,0.0
2025-07-30,115,19:20,198.588930381733,198.588930381733,198.588930381733,0.0,0.0,707.377219618267,0.0,9134.146970774238,8388.505911137283,905.96615,0.0,1.5997,1.5997,18:00,0.0,317.6827119316583,0.0,0.0
2025-07-30,116,19:30,146.33999999999992,146.33999999999992,146.33999999999992,0.0,0.0,781.6800000000001,0.0,8388.505911137283,7564.54284400381,928.02,0.0,1.6547,1.6547,18:00,0.0,242.14879799999989,0.0,0.0
2025-07-30,117,19:40,128.91340833333334,128.91340833333334,128.91340833333334,0.0,0.0,833.2110250000001,0.0,7564.54284400381,6686.2613071493115,962.15335,0.028916666666666663,1.6898,1.6898,18:00,0.0,217.83787740166667,0.0,0.0
2025-07-30,118,19:50,134.64839166666673,134.64839166666673,134.64839166666673,3.5502916666666806,0.0,833.3333333333333,0.0,6686.2613071493115,5807.850845991428,971.5320166666667,0.0,1.6763,1.6763,18:00,0.0,225.71109895083342,0.0,29.75676960416678
2025-07-30,119,20:00,162.26999999999998,162.26999999999998,162.26999999999998,0.0,0.0,792.8533333333332,0.0,5807.850845991428,4972.11005139475,955.1233333333332,0.0,1.6523,1.6523,18:00,0.0,268.118721,0.0,0.0
2025-07-30,120,20:10,160.45395833333328,160.45395833333328,160.45395833333328,0.0,0.0,786.2358083333334,0.0,4972.11005139475,4143.344740622441,946.6918499999999,0.0020833333333333333,1.6709,1.6709,18:00,0.0,268.1025189791666,0.0,0.0
2025-07-30,121,20:20,153.40575833333344,153.40575833333344,153.40575833333344,0.0,0.0,802.2564249999999,0.0,4143.344740622441,3297.6922171210917,955.6621833333334,0.0,1.6512,1.6512,18:00,0.0,253.30358816000017,0.0,0.0
2025-07-30,122,20:30,149.68791666666675,149.68791666666675,149.68791666666675,0.0,0.0,813.9854166666665,0.0,3297.6922171210917,2439.676250845142,963.6733333333333,0.0,1.6286,1.6286,18:00,0.0,243.7817410833335,0.0,0.0
2025-07-30,123,20:40,132.00603333333333,132.00603333333333,132.00603333333333,0.0,0.0,817.18255,0.0,2439.676250845142,1578.290210130332,949.1885833333333,0.0,1.6832,1.6832,18:00,0.0,222.19255530666666,0.0,0.0
2025-07-30,124,20:50,953.4546,953.4546,953.4546,0.0,0.0,6.09728333333328,0.0,1578.290210130332,1571.8631091727598,959.5518833333333,0.0,1.4891,1.4891,18:00,0.0,1419.78924486,0.0,0.0
2025-07-30,125,21:00,961.6358333333333,961.6358333333333,961.6358333333333,0.0,0.0,19.840833333333308,0.0,1571.8631091727598,1550.9490345030517,981.4766666666666,0.0,1.1331,1.1331,18:00,0.0,1089.6295627499999,0.0,0.0
2025-07-30,126,21:10,1814.5293249999997,1814.5293249999997,1787.1414664695903,0.0,833.3333331362572,0.0,0.0,1550.9490345030517,2341.5184493581837,953.8081333333332,0.0,1.0589,1.0589,18:00,-1.1368683772161603e-13,1921.4051022424997,0.0,0.0
2025-07-30,127,21:20,974.9584124999999,974.9584124999999,974.9584123029249,0.0,40.952062302925,0.0,0.0,2341.5184493581837,2380.3689868856927,934.0063499999999,0.0,1.087,1.087,18:00,1.4210854715202004e-14,1059.7797943874998,0.0,0.0
2025-07-30,128,21:30,961.54875,961.54875,961.5487498029295,0.0,2.6704164695961583,0.0,0.0,2380.3689868856927,2382.9023663892376,958.8783333333333,0.0,1.1189,1.1189,18:00,-1.021405182655144e-14,1075.8768963750001,0.0,0.0
2025-07-30,129,21:40,228.61800000000005,228.61800000000005,228.61800000000005,0.0,0.0,760.6645833333332,0.0,2382.9023663892376,1581.0914934704747,989.2825833333333,0.0,1.1925,1.1925,18:00,0.0,272.62696500000004,0.0,0.0
2025-07-30,130,21:50,898.6913458333332,898.6913458333332,898.6913456362537,0.0,1.9944789695870648,0.0,0.0,1581.0914934704747,1582.983622357235,896.6968666666667,0.0,0.9462,0.9462,18:00,-4.3520742565306136e-14,850.3417514275,0.0,0.0
2025-07-30,131,22:00,775.4124999999999,775.4124999999999,775.4124998029165,0.0,22.680833136249856,0.0,0.0,1582.983622357235,1604.5005499394658,752.7316666666667,0.0,0.5309,0.5309,18:00,-3.907985046680551e-14,411.66649624999997,0.0,0.0
2025-07-30,132,22:10,1634.0045499999999,1634.0045499999999,1595.4000498028959,0.0,833.3333331362292,0.0,0.0,1604.5005499394658,2395.069964794571,762.0667166666667,0.0,0.5009,0.5009,18:00,0.0,818.4728790949999,0.0,0.0
2025-07-30,133,22:20,83.74584583333353,83.74584583333353,83.74584583333353,0.0,0.0,697.6129874999998,0.0,2395.069964794571,1659.7213095230472,781.3588333333333,0.0,0.5778,0.5778,18:00,0.0,48.38834972250012,0.0,0.0
2025-07-30,134,22:30,802.1674999999999,802.1674999999999,802.1674998028847,0.0,56.85416646955134,0.0,0.0,1659.7213095230472,1713.6579076772941,745.3133333333333,0.0,0.5635,0.5635,18:00,4.973799150320701e-14,452.0213862499999,0.0,0.0
2025-07-30,135,22:40,775.6404124999999,775.6404124999999,775.6404123028747,0.0,37.25689563620813,0.0,0.0,1713.6579076772941,1749.0029023045759,738.3835166666665,0.0,0.5418,0.5418,18:00,0.0,420.24197549249993,0.0,0.0
2025-07-30,136,22:50,775.8196333333333,775.8196333333333,775.8196331362203,0.0,3.8360331362203093,0.0,0.0,1749.0029023045759,1752.6420828716764,771.9836,0.0,0.5404,0.5404,18:00,-1.509903313490213e-14,419.2529298533333,0.0,0.0
2025-07-30,137,23:00,780.7824999999999,780.7824999999999,780.7824999999999,0.0,0.0,9.787500000000023,0.0,1752.6420828716764,1742.325152005377,790.5699999999999,0.0,0.5392,0.5392,18:00,0.0,420.99792399999995,0.0,0.0
2025-07-30,138,23:10,793.451743056058,793.4517426888135,793.4517424916961,0.0,58.59732582502942,0.0,0.0,1742.325152005377,1797.9154563260065,734.8544166666667,0.0,0.5101,0.5101,18:00,7.105427357601002e-15,404.7397339455638,9.366573294755653e-08,0.0
2025-07-30,139,23:20,761.5505041666667,761.5505041666667,761.5505039695427,0.0,49.23775396954265,0.0,0.0,1797.9154563260065,1844.626491150432,712.31275,0.0,0.5114,0.5114,18:00,-4.263256414560601e-14,389.4569278308333,0.0,0.0
2025-07-30,140,23:30,789.3158333333333,789.3158333333333,789.3158331362215,0.0,46.064166469554834,0.0,0.0,1844.626491150432,1888.3267965187172,743.2516666666667,0.0,0.5311,0.5311,18:00,0.0,419.2056390833333,0.0,0.0
2025-07-30,141,23:40,1625.5306874999999,1625.5306874999999,1579.8416331362148,0.0,833.3333331362148,0.0,0.0,1888.3267965187172,2678.896211373809,746.5083,0.0,0.5044,0.5044,18:00,0.0,819.9176787749999,0.0,0.0
2025-07-30,142,23:50,775.8360666666666,775.8360666666666,775.8360664695653,0.0,26.001249802898624,0.0,0.0,2678.896211373809,2703.563162790258,749.8348166666666,0.0,0.5182,0.5182,18:00,3.197442310920451e-14,402.0382497466666,0.0,0.0
2025-07-30,143,0:00+1,765.46625,765.46625,765.4662498028986,0.0,17.44458313623196,0.0,0.0,2703.563162790258,2720.112547453055,748.0216666666666,0.0,0.5489,0.5489,18:00,-3.197442310920451e-14,420.16442462500004,0.0,0.0
