calibration_date,history_cutoff_date,effective_start_date,effective_end_date,forecast_mode,risk_alpha,validation_days,validation_start_date,validation_end_date,window_start_soc_kwh,candidate_soc_end_kwh,candidate_soc_path_kwh,mean_actual_cost_yuan,standard_error_yuan,mean_planned_cost_yuan,mean_emergency_cost_yuan,mean_unused_plan_kwh,mean_solve_seconds,used_full_day_actual_lp,future_actuals_in_optimizer,selection_criterion,one_se_threshold_yuan,selected,fallback_reason
2025-01-01,attachment1_fallback,2025-01-01,2025-01-14,m1,,0,none,none,6000.0,,,,,,,,,False,False,mean_actual_cost_sum_pq_plus_5pe,,True,insufficient_prior_14_day_window
2025-07-16,2025-07-15,2025-07-16,2025-07-29,m2,0.9,14,2025-07-02,2025-07-15,1200.0,1244.5158483982834,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1244.515848,73508.97513965552,3437.766655458415,37951.67744687167,35557.29769278386,1915.8075125672335,12.280398766090261,False,False,mean_actual_cost_sum_pq_plus_5pe,74795.42848006982,False,
2025-07-16,2025-07-15,2025-07-16,2025-07-29,m3,0.6,14,2025-07-02,2025-07-15,1200.0,1314.9422788047746,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1314.942279,67825.8484289129,4106.183898257816,36129.11788604013,31696.730542872778,782.1574367601734,5.7091490371801354,False,False,mean_actual_cost_sum_pq_plus_5pe,74795.42848006982,False,
2025-07-16,2025-07-15,2025-07-16,2025-07-29,m3,0.7,14,2025-07-02,2025-07-15,1200.0,1314.9422788047746,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1314.942279,68086.14258811584,4032.2529349004008,36566.39061675351,31519.751971362322,977.3085091684321,5.723517815316362,False,False,mean_actual_cost_sum_pq_plus_5pe,74795.42848006982,False,
2025-07-16,2025-07-15,2025-07-16,2025-07-29,m3,0.8,14,2025-07-02,2025-07-15,1200.0,1314.9422788047646,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1314.942279,68766.21562348316,3961.2407360705365,37170.74741649174,31595.46820699142,1248.3141022585946,5.71715377815417,False,False,mean_actual_cost_sum_pq_plus_5pe,74795.42848006982,False,
2025-07-16,2025-07-15,2025-07-16,2025-07-29,m3,0.9,14,2025-07-02,2025-07-15,1200.0,1314.9422788047646,1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1314.942279,70371.86480427552,3959.5353589815554,38694.36157386942,31677.503230406113,1916.868891615659,5.7014631126699635,False,False,mean_actual_cost_sum_pq_plus_5pe,74795.42848006982,False,
2025-07-30,2025-07-29,2025-07-30,2025-08-12,m1,0.6,14,2025-07-16,2025-07-29,1280.5899876310461,1698.639344167543,1280.589988;1200.000000;1233.017210;1260.359238;1200.000000;1213.120960;1236.788190;1234.121292;1212.019233;1296.658626;1848.504442;1484.557485;1286.076031;1369.948362;1698.639344,54550.32155029272,3235.2810672902037,39273.635814704234,15276.685735588488,1012.4584631939808,12.263993117854366,False,False,mean_actual_cost_sum_pq_plus_5pe,53326.585968061525,False,
2025-07-30,2025-07-29,2025-07-30,2025-08-12,m1,0.7,14,2025-07-16,2025-07-29,1280.5899876310461,1698.6393441675423,1280.589988;1200.000000;1233.017210;1200.000000;1200.000000;1213.120960;1236.788190;1234.121292;1212.019233;1296.658626;1848.510720;1484.557485;1273.459979;1369.948362;1698.639344,54960.5535229756,3206.0685243696844,39788.985232610656,15171.568290364941,1254.3880614872476,12.122294473224818,False,False,mean_actual_cost_sum_pq_plus_5pe,53326.585968061525,False,
2025-07-30,2025-07-29,2025-07-30,2025-08-12,m1,0.8,14,2025-07-16,2025-07-29,1280.5899876310461,1698.6393441675423,1280.589988;1200.000000;1233.017210;1200.000000;1200.000000;1213.120960;1236.788190;1234.121292;1212.019233;1296.658626;1848.510720;1484.557485;1272.398151;1369.948362;1698.639344,56249.81512341144,3194.0221523605614,40720.842091494575,15528.973031916883,1870.3744923828215,12.091139999825307,False,False,mean_actual_cost_sum_pq_plus_5pe,53326.585968061525,False,
2025-07-30,2025-07-29,2025-07-30,2025-08-12,m1,0.9,14,2025-07-16,2025-07-29,1280.5899876310461,1680.4770799832697,1280.589988;1200.000000;1233.017210;1200.000000;1200.000000;1213.120960;1236.788190;1234.121292;1212.019233;1296.652781;1575.461770;1388.663822;1328.710930;1369.948362;1680.477080,57062.73532919547,3173.44223574195,41707.73168123986,15355.003647955627,2263.022310579509,12.297952467201478,False,False,mean_actual_cost_sum_pq_plus_5pe,53326.585968061525,False,
2025-07-30,2025-07-29,2025-07-30,2025-08-12,m2,0.6,14,2025-07-16,2025-07-29,1280.5899876310461,1634.3267486489444,1280.589988;1200.000000;1243.072273;1200.000000;1200.000000;1200.000000;1245.984290;1374.435553;1299.459799;1559.272457;1827.794399;1660.944590;1389.669074;1315.918643;1634.326749,53562.439181449496,3387.4120615918673,39657.3215080202,13905.117673429306,1184.4743264217561,12.143233323345028,False,False,mean_actual_cost_sum_pq_plus_5pe,53326.585968061525,False,
2025-07-30,2025-07-29,2025-07-30,2025-08-12,m2,0.7,14,2025-07-16,2025-07-29,1280.5899876310461,1634.3267486489447,1280.589988;1200.000000;1243.072273;1200.000000;1200.000000;1200.000000;1245.984290;1374.435553;1299.459799;1559.272457;1827.794399;1660.944590;1409.890367;1315.918643;1634.326749,53916.16610461921,3348.100818398923,40183.83542646398,13732.330678155222,1309.5861096617878,12.292692287234656,False,False,mean_actual_cost_sum_pq_plus_5pe,53326.585968061525,False,
2025-07-30,2025-07-29,2025-07-30,2025-08-12,m2,0.8,14,2025-07-16,2025-07-29,1280.5899876310461,1634.3267486489447,1280.589988;1200.000000;1243.072273;1200.000000;1200.000000;1200.000000;1245.984290;1374.435553;1273.453678;1559.272457;1827.794399;1660.944590;1409.890367;1315.918643;1634.326749,54560.747824116515,3235.5137104282544,40868.65187552466,13692.095948591861,1754.0919337605294,12.331367987482476,False,False,mean_actual_cost_sum_pq_plus_5pe,53326.585968061525,False,
2025-07-30,2025-07-29,2025-07-30,2025-08-12,m2,0.9,14,2025-07-16,2025-07-29,1280.5899876310461,1634.3267486489444,1280.589988;1200.000000;1243.072273;1200.000000;1200.000000;1200.000000;1245.984290;1377.026394;1342.011442;1610.605300;1827.794399;1660.944590;1409.890367;1315.918643;1634.326749,55972.34363780905,3190.0960623762408,42237.50704344142,13734.836594367613,2511.9829528561154,12.263039056851994,False,False,mean_actual_cost_sum_pq_plus_5pe,53326.585968061525,False,
2025-07-30,2025-07-29,2025-07-30,2025-08-12,m3,0.6,14,2025-07-16,2025-07-29,1280.5899876310461,1431.9517784551572,1280.589988;1205.335440;1240.118779;1362.200235;1200.000000;1230.971585;1223.325516;1333.146507;1285.243571;1516.999650;1615.918527;1485.952678;1370.594608;1291.610713;1431.951778,50105.76627880393,3220.8196892575957,40350.97925452935,9754.78702427458,1172.3177988026935,6.058029224289514,False,False,mean_actual_cost_sum_pq_plus_5pe,53326.585968061525,True,
2025-07-30,2025-07-29,2025-07-30,2025-08-12,m3,0.7,14,2025-07-16,2025-07-29,1280.5899876310461,1431.9517784551572,1280.589988;1205.335440;1240.118779;1362.200235;1200.000000;1230.971585;1223.325516;1333.146507;1285.243571;1516.999650;1615.918527;1485.952678;1370.594608;1291.610713;1431.951778,50566.014496762546,3090.2124521976116,41016.36197508553,9549.652521677033,1509.4850594201394,6.1060773584467825,False,False,mean_actual_cost_sum_pq_plus_5pe,53326.585968061525,False,
2025-07-30,2025-07-29,2025-07-30,2025-08-12,m3,0.8,14,2025-07-16,2025-07-29,1280.5899876310461,1431.951778455157,1280.589988;1205.335440;1240.118779;1362.200235;1200.000000;1230.971585;1223.325516;1333.146507;1285.243571;1516.999650;1615.918527;1485.956018;1378.838219;1291.610713;1431.951778,51286.383151931914,3035.702838657521,41682.539099309004,9603.844052622911,1858.696075966997,6.05476203031971,False,False,mean_actual_cost_sum_pq_plus_5pe,53326.585968061525,False,
2025-07-30,2025-07-29,2025-07-30,2025-08-12,m3,0.9,14,2025-07-16,2025-07-29,1280.5899876310461,1431.9517784551572,1280.589988;1205.335440;1240.118779;1315.783570;1200.000000;1230.971585;1223.325516;1333.146507;1285.243571;1516.999650;1615.918527;1485.956018;1378.838219;1291.610713;1431.951778,52501.77325970087,3088.670913439271,42445.807809030455,10055.965450670428,2366.7328247482938,6.05467700751199,False,False,mean_actual_cost_sum_pq_plus_5pe,53326.585968061525,False,
2025-08-13,2025-08-12,2025-08-13,2025-08-26,m1,0.6,14,2025-07-30,2025-08-12,1634.3267486489444,1242.1225249021363,1634.326749;1753.827002;1602.134215;1912.016350;1854.352211;1312.692699;1389.471543;1378.345702;1234.367711;1231.142490;1253.694329;1242.233728;1213.568363;1214.527395;1242.122525,44471.22054801559,2864.444146831305,40215.86502160645,4255.355526409132,3537.5194740955667,12.061285226402106,False,False,mean_actual_cost_sum_pq_plus_5pe,47493.69398513078,False,
2025-08-13,2025-08-12,2025-08-13,2025-08-26,m1,0.7,14,2025-07-30,2025-08-12,1634.3267486489444,1242.1225249021363,1634.326749;1765.177483;1602.134215;1912.016350;1854.352211;1312.692699;1389.471543;1378.345702;1234.367711;1231.142490;1253.694329;1242.233728;1213.568363;1214.527395;1242.122525,45055.92782310029,2740.23217251375,40904.378998378714,4151.548824721572,3834.761352107756,12.104206601203519,False,False,mean_actual_cost_sum_pq_plus_5pe,47493.69398513078,False,
2025-08-13,2025-08-12,2025-08-13,2025-08-26,m1,0.8,14,2025-07-30,2025-08-12,1634.3267486489444,1242.1225249021363,1634.326749;1765.802521;1602.134215;1912.016350;1854.352211;1312.692699;1389.471543;1378.345702;1234.367711;1231.142490;1253.694329;1242.233728;1213.568363;1214.527395;1242.122525,45510.27886032563,2716.8890157596447,41445.26248176873,4065.0163785568866,4090.516826740914,11.793971545158586,False,False,mean_actual_cost_sum_pq_plus_5pe,47493.69398513078,False,
2025-08-13,2025-08-12,2025-08-13,2025-08-26,m1,0.9,14,2025-07-30,2025-08-12,1634.3267486489444,1242.1225249021363,1634.326749;1764.415009;1615.061740;1912.016350;1854.352211;1304.438721;1389.471543;1378.345702;1234.367711;1231.142490;1253.694329;1242.233728;1213.568363;1214.527395;1242.122525,47351.72057724268,2519.5332955179256,43429.87497421847,3921.8456030242223,5536.665195018332,11.915352130113336,False,False,mean_actual_cost_sum_pq_plus_5pe,47493.69398513078,False,
2025-08-13,2025-08-12,2025-08-13,2025-08-26,m2,0.6,14,2025-07-30,2025-08-12,1634.3267486489444,1247.3680158788538,1634.326749;1639.878018;1484.749491;1747.505482;1682.230104;1270.463906;1293.032825;1405.089451;1221.215389;1283.517519;1221.193056;1284.787200;1200.341892;1212.282554;1247.368016,44321.527895051804,2978.0701191560333,40102.92888651072,4218.599008541079,3426.4794985611184,12.092547661624849,False,False,mean_actual_cost_sum_pq_plus_5pe,47493.69398513078,False,
2025-08-13,2025-08-12,2025-08-13,2025-08-26,m2,0.7,14,2025-07-30,2025-08-12,1634.3267486489444,1247.3680158788538,1634.326749;1667.661576;1484.749491;1747.505482;1682.230104;1270.463906;1293.032825;1405.089451;1221.215389;1283.517519;1221.193056;1284.787200;1200.341892;1212.282554;1247.368016,44917.18280757598,2903.9415418170215,40672.24799819192,4244.934809384048,3624.2674343295757,12.005380619533494,False,False,mean_actual_cost_sum_pq_plus_5pe,47493.69398513078,False,
2025-08-13,2025-08-12,2025-08-13,2025-08-26,m2,0.8,14,2025-07-30,2025-08-12,1634.3267486489444,1247.3680158788538,1634.326749;1667.661576;1484.749491;1747.505482;1682.230104;1270.463906;1293.032825;1405.089451;1221.215389;1283.517519;1221.193056;1284.787200;1200.341892;1212.282554;1247.368016,45490.45472759973,2794.5179456601995,41484.935108120415,4005.519619479317,4131.310358907171,11.999055335327284,False,False,mean_actual_cost_sum_pq_plus_5pe,47493.69398513078,False,
2025-08-13,2025-08-12,2025-08-13,2025-08-26,m2,0.9,14,2025-07-30,2025-08-12,1634.3267486489444,1247.3680158788538,1634.326749;1657.518061;1484.749491;1747.505482;1682.230104;1270.463906;1293.032825;1405.089451;1221.215389;1283.517519;1221.193056;1284.787200;1200.341892;1212.282554;1247.368016,47045.96794248636,2679.1033948890754,43253.59208075074,3792.3758617356166,5504.985909002133,11.916031701876948,False,False,mean_actual_cost_sum_pq_plus_5pe,47493.69398513078,False,
2025-08-13,2025-08-12,2025-08-13,2025-08-26,m3,0.6,14,2025-07-30,2025-08-12,1634.3267486489444,1238.8723335701936,1634.326749;1699.887634;1434.452427;1625.134174;1508.051081;1300.926528;1248.695362;1248.316972;1336.741804;1235.144183;1282.065565;1229.007800;1200.000000;1211.280912;1238.872334,44295.101186345964,3198.5927987848154,39445.76154130733,4849.339645038634,3020.112548595153,5.429072416869791,False,False,mean_actual_cost_sum_pq_plus_5pe,47493.69398513078,True,
2025-08-13,2025-08-12,2025-08-13,2025-08-26,m3,0.7,14,2025-07-30,2025-08-12,1634.3267486489444,1238.8723335701936,1634.326749;1699.887634;1434.452427;1625.134174;1508.051081;1300.926528;1248.695362;1248.316972;1336.741804;1235.144183;1282.065565;1229.007800;1200.000000;1211.280912;1238.872334,44612.93979053137,3133.7195439269435,39868.17040483314,4744.769385698223,3177.5136412644983,5.479459800757468,False,False,mean_actual_cost_sum_pq_plus_5pe,47493.69398513078,False,
2025-08-13,2025-08-12,2025-08-13,2025-08-26,m3,0.8,14,2025-07-30,2025-08-12,1634.3267486489444,1238.8723335701936,1634.326749;1699.887634;1434.452427;1625.134174;1508.051081;1300.926528;1248.695362;1248.316972;1336.741804;1235.144183;1282.065565;1229.007800;1200.000000;1211.280912;1238.872334,45374.92246023507,3050.1812223322127,40702.22376610607,4672.698694128989,3561.4223610657905,5.470144118643865,False,False,mean_actual_cost_sum_pq_plus_5pe,47493.69398513078,False,
2025-08-13,2025-08-12,2025-08-13,2025-08-26,m3,0.9,14,2025-07-30,2025-08-12,1634.3267486489444,1238.8723335701936,1634.326749;1699.887634;1414.473030;1625.134174;1508.051081;1300.926528;1248.695362;1248.316972;1336.741804;1235.144183;1284.638851;1229.007800;1200.000000;1211.280912;1238.872334,46657.32105304783,2940.1557389833956,42165.40047338795,4491.920579659892,4621.721926043373,5.489867389617887,False,False,mean_actual_cost_sum_pq_plus_5pe,47493.69398513078,False,
2025-08-27,2025-08-26,2025-08-27,2025-09-09,m1,0.6,14,2025-08-13,2025-08-26,1238.8723335701936,1269.4049610719665,1238.872334;1395.054155;1211.476763;1200.000000;1214.844279;1200.000000;1207.195455;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1209.840605;1231.702198;1269.404961,47481.93381916812,3576.487821409953,38072.24380089876,9409.690018269364,2871.4406712584573,10.576998294983891,False,False,mean_actual_cost_sum_pq_plus_5pe,51302.39743635979,False,
2025-08-27,2025-08-26,2025-08-27,2025-09-09,m1,0.7,14,2025-08-13,2025-08-26,1238.8723335701936,1269.4049610719665,1238.872334;1395.054155;1211.476763;1200.000000;1214.844279;1200.000000;1207.195455;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1209.840605;1231.702198;1269.404961,47781.043951151616,3460.4854180699153,38576.4621681122,9204.581783039428,2850.3247511029085,10.74253365999071,False,False,mean_actual_cost_sum_pq_plus_5pe,51302.39743635979,False,
2025-08-27,2025-08-26,2025-08-27,2025-09-09,m1,0.8,14,2025-08-13,2025-08-26,1238.8723335701936,1269.4049610719662,1238.872334;1395.054155;1211.476763;1200.000000;1214.844279;1200.000000;1207.195455;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1209.840605;1238.145452;1269.404961,48227.88875023102,3344.7164229676523,39273.49455366003,8954.394196570998,2814.5516323223706,10.35913929878734,False,False,mean_actual_cost_sum_pq_plus_5pe,51302.39743635979,False,
2025-08-27,2025-08-26,2025-08-27,2025-09-09,m1,0.9,14,2025-08-13,2025-08-26,1238.8723335701936,1269.4049610719662,1238.872334;1395.054155;1211.476763;1200.000000;1214.844279;1200.000000;1207.195455;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1209.840605;1238.145452;1269.404961,49630.25590983751,3210.3139660871707,41013.52172188422,8616.7341879533,3881.9261497489283,10.663491323241033,False,False,mean_actual_cost_sum_pq_plus_5pe,51302.39743635979,False,
2025-08-27,2025-08-26,2025-08-27,2025-09-09,m2,0.6,14,2025-08-13,2025-08-26,1238.8723335701936,1284.7559779909761,1238.872334;1309.425328;1206.380232;1200.000000;1211.194572;1200.000000;1216.424168;1207.846098;1200.000000;1205.476651;1203.688638;1200.000000;1209.909111;1242.376140;1284.755978,47302.6099714946,3496.26537209076,38157.2964986427,9145.313472851916,2894.540834208294,10.72355515280755,False,False,mean_actual_cost_sum_pq_plus_5pe,51302.39743635979,False,
2025-08-27,2025-08-26,2025-08-27,2025-09-09,m2,0.7,14,2025-08-13,2025-08-26,1238.8723335701936,1284.7559779909761,1238.872334;1309.425328;1206.380232;1200.000000;1211.194572;1200.000000;1216.424168;1207.846098;1200.000000;1205.476651;1203.688638;1200.000000;1209.909111;1242.376140;1284.755978,47419.50831476967,3345.815773208887,38572.116871861625,8847.391442908052,2851.2124732454736,10.620775112774156,False,False,mean_actual_cost_sum_pq_plus_5pe,51302.39743635979,False,
2025-08-27,2025-08-26,2025-08-27,2025-09-09,m2,0.8,14,2025-08-13,2025-08-26,1238.8723335701936,1284.7559779909761,1238.872334;1309.425328;1206.380232;1200.000000;1211.194572;1200.000000;1216.424168;1207.846098;1200.000000;1205.476651;1203.688638;1200.000000;1209.909111;1245.317244;1284.755978,48281.18971152798,3297.0863220367582,39346.3998184296,8934.78989309837,3101.246397844414,10.712655530182278,False,False,mean_actual_cost_sum_pq_plus_5pe,51302.39743635979,False,
2025-08-27,2025-08-26,2025-08-27,2025-09-09,m2,0.9,14,2025-08-13,2025-08-26,1238.8723335701936,1284.7559779909761,1238.872334;1309.425328;1206.380232;1200.000000;1211.194572;1200.000000;1216.424168;1207.846098;1200.000000;1205.476651;1203.688638;1200.000000;1209.909111;1245.317244;1284.755978,49249.86771475891,3246.1323439187017,40669.46029147321,8580.407423285707,3758.586221418477,10.52322568719475,False,False,mean_actual_cost_sum_pq_plus_5pe,51302.39743635979,False,
2025-08-27,2025-08-26,2025-08-27,2025-09-09,m3,0.6,14,2025-08-13,2025-08-26,1238.8723335701936,1286.6274086850574,1238.872334;1331.887190;1207.646143;1200.000000;1200.000000;1215.128058;1233.465634;1200.000000;1200.000000;1200.000000;1201.239232;1200.000000;1200.000000;1219.604328;1286.627409,47767.44697102819,3534.9504653315935,37855.330101288266,9912.116869739939,2590.726453767192,5.310100917883184,False,False,mean_actual_cost_sum_pq_plus_5pe,51302.39743635979,True,
2025-08-27,2025-08-26,2025-08-27,2025-09-09,m3,0.7,14,2025-08-13,2025-08-26,1238.8723335701936,1286.6274086850574,1238.872334;1331.887190;1207.646143;1200.000000;1200.000000;1215.128058;1233.465634;1200.000000;1200.000000;1200.000000;1201.239232;1200.000000;1200.000000;1219.604328;1286.627409,48158.94127219163,3472.0768432680316,38313.92079053737,9845.02048165427,2595.822121133147,5.273605836509627,False,False,mean_actual_cost_sum_pq_plus_5pe,51302.39743635979,False,
2025-08-27,2025-08-26,2025-08-27,2025-09-09,m3,0.8,14,2025-08-13,2025-08-26,1238.8723335701936,1286.6274086850576,1238.872334;1331.887190;1207.646143;1200.000000;1200.000000;1215.128058;1233.465634;1200.000000;1200.000000;1200.000000;1201.239232;1200.000000;1200.000000;1219.604328;1286.627409,49244.283841542674,3381.061012726318,39454.15425474632,9790.12958679636,2982.067162249545,5.244432856008643,False,False,mean_actual_cost_sum_pq_plus_5pe,51302.39743635979,False,
2025-08-27,2025-08-26,2025-08-27,2025-09-09,m3,0.9,14,2025-08-13,2025-08-26,1238.8723335701936,1286.6274086850576,1238.872334;1331.887190;1207.646143;1200.000000;1200.000000;1215.128058;1233.465634;1200.000000;1200.000000;1200.000000;1201.239232;1200.000000;1200.000000;1219.604328;1286.627409,49780.86057452641,3220.2221918145615,40657.6978151429,9123.16275938352,3539.9820139707626,5.222341200407494,False,False,mean_actual_cost_sum_pq_plus_5pe,51302.39743635979,False,
2025-09-10,2025-09-09,2025-09-10,2025-09-23,m1,0.6,14,2025-08-27,2025-09-09,1286.6274086850574,1444.3692676863634,1286.627409;1200.000000;1200.000000;1200.000000;1200.000000;1200.393323;2005.702932;1893.367659;2025.215168;1955.392926;2149.963530;2338.995068;2110.978964;1771.565951;1444.369268,43458.54516311867,3426.1924282496343,38495.01023228115,4963.534930837514,8020.005707693127,10.974434603184429,False,False,mean_actual_cost_sum_pq_plus_5pe,46007.81371666255,False,
2025-09-10,2025-09-09,2025-09-10,2025-09-23,m1,0.7,14,2025-08-27,2025-09-09,1286.6274086850574,1444.3692676863634,1286.627409;1200.000000;1200.000000;1200.000000;1200.000000;1200.393323;2005.702932;1893.367659;2034.787571;1966.610127;2149.963530;2338.995068;2110.978964;1771.565951;1444.369268,43693.903256437276,3351.737542602653,38911.62777171688,4782.275484720396,8261.244842712602,10.972364057279524,False,False,mean_actual_cost_sum_pq_plus_5pe,46007.81371666255,False,
2025-09-10,2025-09-09,2025-09-10,2025-09-23,m1,0.8,14,2025-08-27,2025-09-09,1286.6274086850574,1444.3692676863634,1286.627409;1200.000000;1200.000000;1200.000000;1200.000000;1200.393323;2005.702932;1927.745021;2114.928126;2021.647666;2317.315867;2434.064043;2156.517001;1837.654365;1444.369268,44390.95635093721,3228.0460493638916,39691.02109384163,4699.935257095594,8444.166145741287,10.99417160808142,False,False,mean_actual_cost_sum_pq_plus_5pe,46007.81371666255,False,
2025-09-10,2025-09-09,2025-09-10,2025-09-23,m1,0.9,14,2025-08-27,2025-09-09,1286.6274086850574,1510.457682153908,1286.627409;1200.000000;1200.000000;1200.000000;1200.000000;1200.393323;2041.024884;1927.745021;2114.928126;2021.647666;2399.300092;2561.441084;2156.517001;1837.654365;1510.457682,45031.574821835624,2987.1990564481557,40738.68955361645,4292.885268219165,8984.291847495235,10.855599876056658,False,False,mean_actual_cost_sum_pq_plus_5pe,46007.81371666255,False,
2025-09-10,2025-09-09,2025-09-10,2025-09-23,m2,0.6,14,2025-08-27,2025-09-09,1286.6274086850574,1811.9656320360912,1286.627409;1200.000000;1200.000000;1200.000000;1200.000000;1218.871721;2081.422577;1944.609838;2005.473271;1898.060967;2192.737254;2384.005046;1923.205596;2060.828591;1811.965632,43165.74447270089,3362.8378887519466,38642.596190657794,4523.148282043099,8217.989429428384,10.699672467229123,False,False,mean_actual_cost_sum_pq_plus_5pe,46007.81371666255,False,
2025-09-10,2025-09-09,2025-09-10,2025-09-23,m2,0.7,14,2025-08-27,2025-09-09,1286.6274086850574,1812.895086478725,1286.627409;1200.000000;1200.000000;1200.000000;1200.000000;1218.871721;2109.769032;1961.839798;2033.819726;1926.407422;2250.212722;2441.480514;1923.205596;2060.828591;1812.895086,43405.83183173758,3306.737957831148,39051.4273793521,4354.404452385473,8355.963894633369,10.789142711907127,False,False,mean_actual_cost_sum_pq_plus_5pe,46007.81371666255,False,
2025-09-10,2025-09-09,2025-09-10,2025-09-23,m2,0.8,14,2025-08-27,2025-09-09,1286.6274086850574,1871.2031471845517,1286.627409;1200.000000;1200.000000;1200.000000;1200.000000;1218.871721;2117.182456;1969.253222;2041.233150;1933.820846;2294.742622;2448.893938;1987.665297;2125.717483;1871.203147,43860.26419805221,3205.8389644459357,39594.2362060586,4266.027991993595,8439.59313696132,10.834420711259424,False,False,mean_actual_cost_sum_pq_plus_5pe,46007.81371666255,False,
2025-09-10,2025-09-09,2025-09-10,2025-09-23,m2,0.9,14,2025-08-27,2025-09-09,1286.6274086850574,1871.2031471845517,1286.627409;1200.000000;1200.000000;1200.000000;1200.000000;1218.871721;2117.182456;1969.253222;2041.233150;1933.820846;2383.868141;2535.186161;1987.665297;2125.717483;1871.203147,44641.15727079605,2924.9420777636137,40854.18923761933,3786.9680331767277,9028.783375521267,10.898458789514345,False,False,mean_actual_cost_sum_pq_plus_5pe,46007.81371666255,False,
2025-09-10,2025-09-09,2025-09-10,2025-09-23,m3,0.6,14,2025-08-27,2025-09-09,1286.6274086850574,1278.335875641276,1286.627409;1200.000000;1200.000000;1200.000000;1200.000000;1205.377100;2070.552603;1963.542330;2032.611244;1907.334755;2324.405546;2655.880038;1925.045983;1349.754768;1278.335876,42627.03135117925,3380.782365483306,38037.891453082746,4589.1398980964905,7155.317078618578,5.155001045961399,False,False,mean_actual_cost_sum_pq_plus_5pe,46007.81371666255,True,
2025-09-10,2025-09-09,2025-09-10,2025-09-23,m3,0.7,14,2025-08-27,2025-09-09,1286.6274086850574,1278.335875641276,1286.627409;1200.000000;1200.000000;1200.000000;1200.000000;1205.377100;2070.552603;1963.542330;2032.611244;1907.334755;2335.008793;2666.483285;1925.045983;1349.754768;1278.335876,43054.02269635471,3328.50538223091,38474.10055849957,4579.922137855127,7381.490034496268,5.249594392533514,False,False,mean_actual_cost_sum_pq_plus_5pe,46007.81371666255,False,
2025-09-10,2025-09-09,2025-09-10,2025-09-23,m3,0.8,14,2025-08-27,2025-09-09,1286.6274086850574,1278.3358756412758,1286.627409;1200.000000;1200.000000;1200.000000;1200.000000;1205.377100;2110.077576;1963.542330;2032.611244;1907.334755;2401.835180;2693.751278;1983.058773;1358.240241;1278.335876,43568.32225798291,3158.3515395324557,39275.42482287368,4292.89743510922,7650.050610074761,5.2386134991497135,False,False,mean_actual_cost_sum_pq_plus_5pe,46007.81371666255,False,
2025-09-10,2025-09-09,2025-09-10,2025-09-23,m3,0.9,14,2025-08-27,2025-09-09,1286.6274086850574,1278.3358756412758,1286.627409;1200.000000;1200.000000;1200.000000;1200.000000;1205.377100;2136.664176;1997.877348;2084.528211;1959.938711;2574.343567;2867.919835;1983.058773;1415.866341;1278.335876,44352.85215501132,2875.524711649432,40603.06266175445,3749.789493256863,8363.346282796021,5.200173558762929,False,False,mean_actual_cost_sum_pq_plus_5pe,46007.81371666255,False,
2025-09-24,2025-09-23,2025-09-24,2025-10-07,m1,0.6,14,2025-09-10,2025-09-23,1278.335875641276,1200.0,1278.335876;1248.143505;1220.855225;1332.213425;1558.874515;1200.000000;1210.468314;1251.669721;1279.833487;1200.000000;1210.901126;1200.000000;1226.829756;1210.488007;1200.000000,42783.19079939156,3080.7451614297424,36218.59899505489,6564.591804336676,5261.871612175431,11.53807754371415,False,False,mean_actual_cost_sum_pq_plus_5pe,45816.25366076752,False,
2025-09-24,2025-09-23,2025-09-24,2025-10-07,m1,0.7,14,2025-09-10,2025-09-23,1278.335875641276,1200.0,1278.335876;1248.143505;1220.855225;1332.213425;1558.874515;1200.000000;1210.468314;1251.669721;1279.833487;1200.000000;1210.901126;1200.000000;1226.829756;1210.488007;1200.000000,42949.099105397065,3011.612790244537,36496.05667638468,6453.042429012389,5477.416561450266,11.535642861783604,False,False,mean_actual_cost_sum_pq_plus_5pe,45816.25366076752,False,
