date,strategy,load_information_case,pv_mapping_mode,settlement_mode,with_terminal_value,year_end_soc_kwh,year_end_boundary,run_id,total_cost_yuan,settlement_cost_yuan,emergency_cost_yuan,curtailment_kwh,emergency_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,adjustment_count,up_adjust_kwh,down_adjust_kwh,max_balance_residual_kwh,max_soc_residual_kwh,max_simultaneous_cd_kwh2,locked_period_violations,runtime_seconds
2025-12-04,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-04__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,81117.60619267044,53215.44918726196,27902.157005408473,0.0,7524.004433442678,24460.811863791358,22111.05276339579,8185.560402378036,8084.028008815821,0,0.0,0.0,1.5631940186722204e-13,0.0,0.0,0,4.06497930399928
2025-12-04,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-04__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,79710.05817610527,52774.4748008702,26935.583375235077,0.0,7495.9664495808265,24880.853763333587,22489.090472905,8185.560402374802,8084.02800889564,2,729.0257395483984,3707.113000896113,2.2737367544323206e-13,0.0,0.0,0,4.543646558000546
2025-12-04,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-04__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,79710.05817610527,52774.4748008702,26935.583375235077,0.0,7495.9664495808265,24880.853763333587,22489.090472905,8185.560402374802,8084.02800889564,2,729.0257395483984,3707.113000896113,2.2737367544323206e-13,0.0,0.0,0,4.250790228999904
2025-12-04,M6_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-04__M6_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,79661.1621164168,52779.86259838399,26881.299518032814,0.0,7440.187727873994,24880.853763687526,22489.09047330234,8185.560402378036,8084.028008815821,1,729.0257395483984,3651.342636080911,2.2737367544323206e-13,0.0,0.0,0,4.08557740499964
2025-12-04,M6_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-04__M6_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,79661.1621164168,52779.86259838399,26881.299518032814,0.0,7440.187727873994,24880.853763687526,22489.09047330234,8185.560402378036,8084.028008815821,1,729.0257395483984,3651.342636080911,2.2737367544323206e-13,0.0,0.0,0,4.218730410000717
2025-12-04,M12_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-04__M12_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,82687.47245219025,51756.965886186925,30930.50656600333,0.0,8421.75017986272,24880.177753620024,22488.482064362783,8185.560402374802,8084.02800868483,1,0.0,3903.9385925627175,2.2737367544323206e-13,0.0,0.0,0,4.052248107998821
2025-12-04,M12_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-04__M12_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,82687.47245219025,51756.965886186925,30930.50656600333,0.0,8421.75017986272,24880.177753620024,22488.482064362783,8185.560402374802,8084.02800868483,1,0.0,3903.9385925627175,2.2737367544323206e-13,0.0,0.0,0,4.113568415999907
2025-12-04,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-04__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,81117.60619261874,53215.44918726342,27902.15700535532,0.0,7524.004433434877,24460.811863887575,22111.05276340359,8185.560402374802,8084.02800889564,0,0.0,0.0,1.5631940186722204e-13,0.0,0.0,0,4.082025962001353
2025-12-04,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-04__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,81117.60619261874,53215.44918726342,27902.15700535532,0.0,7524.004433434877,24460.811863887575,22111.05276340359,8185.560402374802,8084.02800889564,0,0.0,0.0,1.5631940186722204e-13,0.0,0.0,0,4.079949085999033
2025-12-05,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-05__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,38168.55128632055,19098.251263168586,19070.30002315196,0.0,6338.912204283983,19140.88586511287,17302.362763156685,8084.028008815821,8004.374994253022,0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0,4.087160987000971
2025-12-05,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-05__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,38168.55128632055,19098.251263168586,19070.30002315196,0.0,6338.912204283983,19140.88586511287,17302.362763156685,8084.028008815821,8004.374994253022,0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0,4.025202896000337
2025-12-05,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-05__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,35218.65057006833,20377.055385813306,14841.59518425502,0.0,4837.721893692482,19140.885864205724,17302.362762619327,8084.02800889564,8004.374994038671,3,1551.7929760439893,21.710111576536974,1.1368683772161603e-13,0.0,0.0,0,4.5917247329998645
2025-12-05,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-05__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,35218.65057006833,20377.055385813306,14841.59518425502,0.0,4837.721893692482,19140.885864205724,17302.362762619327,8084.02800889564,8004.374994038671,3,1551.7929760439893,21.710111576536974,1.1368683772161603e-13,0.0,0.0,0,4.223276696000539
2025-12-05,M6_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-05__M6_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,35086.25680382249,20147.737169837143,14938.519633985348,0.0,4930.354350499207,19140.885864708012,17302.362762792316,8084.028008815821,8004.374994253022,1,1411.2763106887332,0.0,1.1368683772161603e-13,0.0,0.0,0,4.049360122999133
2025-12-05,M6_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-05__M6_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,35086.25680382249,20147.737169837143,14938.519633985348,0.0,4930.354350499207,19140.885864708012,17302.362762792316,8084.028008815821,8004.374994253022,1,1411.2763106887332,0.0,1.1368683772161603e-13,0.0,0.0,0,4.049190590998478
2025-12-05,M12_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-05__M12_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,34981.06371947934,20469.559122272003,14511.504597207335,0.0,4685.971117051831,19140.88586478405,17302.362762832352,8084.02800868483,8004.37499415196,1,1703.5437524716906,21.71011111111102,1.1368683772161603e-13,0.0,0.0,0,4.229346224999972
2025-12-05,M12_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-05__M12_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,34981.06371947934,20469.559122272003,14511.504597207335,0.0,4685.971117051831,19140.88586478405,17302.362762832352,8084.02800868483,8004.37499415196,1,1703.5437524716906,21.71011111111102,1.1368683772161603e-13,0.0,0.0,0,4.196163554999657
2025-12-05,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-05__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,38040.387681485445,19153.572719060736,18886.814962424705,0.0,6301.54925171717,19140.885864568358,17302.362762945697,8084.02800889564,8004.374994038671,1,37.36295277777771,4.654259555536555e-07,1.1368683772161603e-13,0.0,0.0,0,4.050621498001419
2025-12-05,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-05__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,38040.387681485445,19153.572719060736,18886.814962424705,0.0,6301.54925171717,19140.885864568358,17302.362762945697,8084.02800889564,8004.374994038671,1,37.36295277777771,4.654259555536555e-07,1.1368683772161603e-13,0.0,0.0,0,4.0332437440010835
2025-12-06,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-06__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,35485.43149499902,20598.27469047859,14887.156804520437,10.216416666667271,5981.075024964315,20477.115563395495,18271.057159030835,8004.374994253022,8171.287227608978,0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0,4.140693367000495
2025-12-06,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-06__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,35485.43149499902,20598.27469047859,14887.156804520437,10.216416666667271,5981.075024964315,20477.115563395495,18271.057159030835,8004.374994253022,8171.287227608978,0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0,4.019178005000867
2025-12-06,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-06__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,34504.02431852167,21543.96625809744,12960.058060424224,0.0,4907.947221376327,20476.972512916414,18270.928413818998,8004.374994038671,8171.28722716343,3,1395.4092013795948,342.9423043242439,1.1368683772161603e-13,0.0,0.0,0,4.502432534000036
2025-12-06,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-06__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,34504.02431852167,21543.96625809744,12960.058060424224,0.0,4907.947221376327,20476.972512916414,18270.928413818998,8004.374994038671,8171.28722716343,3,1395.4092013795948,342.9423043242439,1.1368683772161603e-13,0.0,0.0,0,4.155563731999791
2025-12-06,M6_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-06__M6_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,38623.367810403346,20338.705908283722,18284.661902119624,0.0,6891.655422163161,20477.097018716762,18271.040468819978,8004.374994253022,8171.287227608978,1,0.0,932.230037908421,2.2737367544323206e-13,0.0,0.0,0,4.0660185369997635
2025-12-06,M6_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-06__M6_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,38623.367810403346,20338.705908283722,18284.661902119624,0.0,6891.655422163161,20477.097018716762,18271.040468819978,8004.374994253022,8171.287227608978,1,0.0,932.230037908421,2.2737367544323206e-13,0.0,0.0,0,4.069867439999143
2025-12-06,M12_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-06__M12_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,35416.4954007447,20895.609995950836,14520.885404793866,11.472973537840858,5537.139603855613,20476.97251279353,18270.928413818965,8004.37499415196,8171.287227160176,1,453.60478719135915,30.432703243957235,1.1368683772161603e-13,0.0,0.0,0,4.065521246999197
2025-12-06,M12_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-06__M12_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,35416.4954007447,20895.609995950836,14520.885404793866,11.472973537840858,5537.139603855613,20476.97251279353,18270.928413818965,8004.37499415196,8171.287227160176,1,453.60478719135915,30.432703243957235,1.1368683772161603e-13,0.0,0.0,0,4.082305802001429
2025-12-06,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-06__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,35431.21467620539,20621.5104699558,14809.704206249593,10.216416666667271,5965.382066141337,20477.115563151812,18271.057159030854,8004.374994038671,8171.28722716343,1,15.69295882298286,4.662185801862506e-07,1.1368683772161603e-13,0.0,0.0,0,4.065645479000523
2025-12-06,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-06__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,35431.21467620539,20621.5104699558,14809.704206249593,10.216416666667271,5965.382066141337,20477.115563151812,18271.057159030854,8004.374994038671,8171.28722716343,1,15.69295882298286,4.662185801862506e-07,1.1368683772161603e-13,0.0,0.0,0,3.9721411709997483
2025-12-07,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-07__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,70173.06555865156,54943.06160960453,15230.003949047039,0.0,4381.556084666986,25365.93107884855,22805.689778964464,8171.287227608978,8196.214610696497,0,0.0,0.0,1.7053025658242404e-12,1.8189894035458565e-12,0.0,0,4.080258043999493
2025-12-07,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-07__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,70173.06555865156,54943.06160960453,15230.003949047039,0.0,4381.556084666986,25365.93107884855,22805.689778964464,8171.287227608978,8196.214610696497,0,0.0,0.0,1.7053025658242404e-12,1.8189894035458565e-12,0.0,0,3.991505968000638
2025-12-07,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-07__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,79006.86035934978,53391.85281892853,25615.007540421262,0.0,7388.590516563486,25786.289860799327,23184.012682300578,8171.28722716343,8196.21461069323,2,5.051784166666835,4735.2186048069,1.7053025658242404e-12,1.8189894035458565e-12,0.0,0,4.485080788999767
2025-12-07,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-07__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,79006.86035934978,53391.85281892853,25615.007540421262,0.0,7388.590516563486,25786.289860799327,23184.012682300578,8171.28722716343,8196.21461069323,2,5.051784166666835,4735.2186048069,1.7053025658242404e-12,1.8189894035458565e-12,0.0,0,4.17480798699944
2025-12-07,M6_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-07__M6_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,82548.11791348847,52987.74591750109,29560.371995987392,0.0,8593.320211852402,25992.055652809373,23369.2018955292,8171.287227608978,8196.214610696497,1,0.0,5929.64379431925,1.7053025658242404e-12,1.8189894035458565e-12,0.0,0,4.023122440001316
2025-12-07,M6_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-07__M6_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,82548.11791348847,52987.74591750109,29560.371995987392,0.0,8593.320211852402,25992.055652809373,23369.2018955292,8171.287227608978,8196.214610696497,1,0.0,5929.64379431925,1.7053025658242404e-12,1.8189894035458565e-12,0.0,0,4.052823781999905
2025-12-07,M12_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-07__M12_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,72145.20211179873,54296.98770726384,17848.21440453489,0.0,5177.234959402507,25702.065866553356,23108.211087469797,8171.287227160176,8196.214610699892,1,5.051784166666835,1905.0746981395127,1.7053025658242404e-12,1.8189894035458565e-12,0.0,0,4.068897469000149
2025-12-07,M12_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-07__M12_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,72145.20211179873,54296.98770726384,17848.21440453489,0.0,5177.234959402507,25702.065866553356,23108.211087469797,8171.287227160176,8196.214610699892,1,5.051784166666835,1905.0746981395127,1.7053025658242404e-12,1.8189894035458565e-12,0.0,0,4.0103542739998375
2025-12-07,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-07__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,70173.06555976509,54943.06160980355,15230.003949961536,0.0,4381.556084906257,25365.931079314767,22805.68977896447,8171.28722716343,8196.21461069323,0,0.0,0.0,1.7053025658242404e-12,1.8189894035458565e-12,0.0,0,4.0088853770012065
2025-12-07,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-07__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,70173.06555976509,54943.06160980355,15230.003949961536,0.0,4381.556084906257,25365.931079314767,22805.68977896447,8171.28722716343,8196.21461069323,0,0.0,0.0,1.7053025658242404e-12,1.8189894035458565e-12,0.0,0,4.026606511999489
2025-12-08,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-08__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,68036.44677614873,55723.670538495615,12312.776237653117,0.0,3703.324022778408,25931.528476418658,23172.87403869273,8196.214610696497,8370.668604378245,0,0.0,0.0,3.410605131648481e-12,3.637978807091713e-12,0.0,0,4.036457370999415
2025-12-08,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-08__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,68036.44677614873,55723.670538495615,12312.776237653117,0.0,3703.324022778408,25931.528476418658,23172.87403869273,8196.214610696497,8370.668604378245,0,0.0,0.0,3.410605131648481e-12,3.637978807091713e-12,0.0,0,3.9790124880000803
2025-12-08,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-08__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,66093.46229713086,55657.785680797555,10435.676616333298,0.0,3248.013003045731,26500.436795724127,23684.891526058273,8196.21461069323,8370.668604384859,2,287.8587322916976,1202.7369833119697,3.410605131648481e-12,3.637978807091713e-12,0.0,0,4.493404324000949
2025-12-08,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-08__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,66093.46229713086,55657.785680797555,10435.676616333298,0.0,3248.013003045731,26500.436795724127,23684.891526058273,8196.21461069323,8370.668604384859,2,287.8587322916976,1202.7369833119697,3.410605131648481e-12,3.637978807091713e-12,0.0,0,4.2018339580008615
2025-12-08,M6_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-08__M6_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,65905.60183815875,57441.33064073669,8464.271197422062,0.0,2666.379568313093,25705.24599840829,22969.219808483394,8196.214610696497,8370.668604378245,1,1615.5331233871125,654.1590781707757,3.410605131648481e-12,3.637978807091713e-12,0.0,0,4.044965741000851
2025-12-08,M6_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-08__M6_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,65905.60183815875,57441.33064073669,8464.271197422062,0.0,2666.379568313093,25705.24599840829,22969.219808483394,8196.214610696497,8370.668604378245,1,1615.5331233871125,654.1590781707757,3.410605131648481e-12,3.637978807091713e-12,0.0,0,4.148173894000138
2025-12-08,M12_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-08__M12_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,67152.55598496163,56082.99760060688,11069.558384354736,0.0,3437.0022408157806,25835.671606380114,23086.602855654986,8196.214610699892,8370.668604384859,1,375.35246149717074,350.6960833333335,3.410605131648481e-12,3.637978807091713e-12,0.0,0,4.108062274997792
2025-12-08,M12_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-08__M12_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,67152.55598496163,56082.99760060688,11069.558384354736,0.0,3437.0022408157806,25835.671606380114,23086.602855654986,8196.214610699892,8370.668604384859,1,375.35246149717074,350.6960833333335,3.410605131648481e-12,3.637978807091713e-12,0.0,0,4.0715808820023085
2025-12-08,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-08__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,68036.44677615335,55723.670538500024,12312.776237653323,0.0,3703.3240227785664,25931.528476430263,23172.874038693793,8196.21461069323,8370.668604384859,0,0.0,0.0,3.410605131648481e-12,3.637978807091713e-12,0.0,0,4.110095184001693
2025-12-08,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-08__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,68036.44677615335,55723.670538500024,12312.776237653323,0.0,3703.3240227785664,25931.528476430263,23172.874038693793,8196.21461069323,8370.668604384859,0,0.0,0.0,3.410605131648481e-12,3.637978807091713e-12,0.0,0,4.090796874999796
2025-12-09,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-09__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,70524.54285175377,55025.09604438189,15499.446807371874,0.0,4223.42118796393,25878.472707650308,23253.30305947661,8370.668604378245,8410.00984447951,0,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,0.0,0,4.135557927998889
2025-12-09,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-09__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,70524.54285175377,55025.09604438189,15499.446807371874,0.0,4223.42118796393,25878.472707650308,23253.30305947661,8370.668604378245,8410.00984447951,0,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,0.0,0,3.985811583999748
2025-12-09,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-09__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,72662.74872073985,54338.51123213706,18324.237488602783,0.0,4940.2305142552905,26238.815110852036,23577.611222774573,8370.668604384859,8410.009844047197,2,190.79168611111118,2848.3919049095543,2.2737367544323206e-13,2.2737367544323206e-13,0.0,0,4.489585246999923
2025-12-09,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-09__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,72662.74872073985,54338.51123213706,18324.237488602783,0.0,4940.2305142552905,26238.815110852036,23577.611222774573,8370.668604384859,8410.009844047197,2,190.79168611111118,2848.3919049095543,2.2737367544323206e-13,2.2737367544323206e-13,0.0,0,4.163468410999485
2025-12-09,M6_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-09__M6_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,73208.78277902995,54389.92667044101,18818.856108588938,0.0,5076.30455253704,26320.512179315647,23651.138583975415,8370.668604378245,8410.00984447951,1,290.6665111111108,3035.461144258426,2.2737367544323206e-13,2.2737367544323206e-13,0.0,0,4.011892255999555
2025-12-09,M6_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-09__M6_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,73208.78277902995,54389.92667044101,18818.856108588938,0.0,5076.30455253704,26320.512179315647,23651.138583975415,8370.668604378245,8410.00984447951,1,290.6665111111108,3035.461144258426,2.2737367544323206e-13,2.2737367544323206e-13,0.0,0,4.064217284998449
2025-12-09,M12_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-09__M12_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,70180.91582670152,55141.88610659493,15039.029720106582,0.0,4168.729820844284,25878.472707287463,23253.303059566453,8370.668604384859,8410.009844047197,1,190.79168611111118,523.1323069475957,2.2737367544323206e-13,2.2737367544323206e-13,0.0,0,4.050255677000678
2025-12-09,M12_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-09__M12_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,70180.91582670152,55141.88610659493,15039.029720106582,0.0,4168.729820844284,25878.472707287463,23253.303059566453,8370.668604384859,8410.009844047197,1,190.79168611111118,523.1323069475957,2.2737367544323206e-13,2.2737367544323206e-13,0.0,0,4.0688113950018305
2025-12-09,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-09__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,70524.54285195514,55025.09604438334,15499.446807571796,0.0,4223.421187907496,25878.47270708942,23253.303058968682,8370.668604384859,8410.009844489421,0,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,0.0,0,4.034303214000829
2025-12-09,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-09__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,70524.54285195514,55025.09604438334,15499.446807571796,0.0,4223.421187907496,25878.47270708942,23253.303058968682,8370.668604384859,8410.009844489421,0,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,0.0,0,4.108574111000053
2025-12-10,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-10__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,77499.4344575039,52298.32468923172,25201.109768272177,0.0,7240.460806238471,25783.99514167728,23359.63931162517,8410.00984447951,8247.633544156562,0,0.0,0.0,1.7053025658242404e-12,1.8189894035458565e-12,0.0,0,4.139080496002862
2025-12-10,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-10__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,77499.4344575039,52298.32468923172,25201.109768272177,0.0,7240.460806238471,25783.99514167728,23359.63931162517,8410.00984447951,8247.633544156562,0,0.0,0.0,1.7053025658242404e-12,1.8189894035458565e-12,0.0,0,4.055973203001486
2025-12-10,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-10__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,71563.14763754011,54559.834670747776,17003.312966792335,0.0,4849.873769846791,25953.9662934215,23512.61334820111,8410.009844047197,8247.633543717782,2,2385.2660347222186,125.97360879934183,1.7053025658242404e-12,1.8189894035458565e-12,0.0,0,4.573983357000543
2025-12-10,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-10__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,71563.14763754011,54559.834670747776,17003.312966792335,0.0,4849.873769846791,25953.9662934215,23512.61334820111,8410.009844047197,8247.633543717782,2,2385.2660347222186,125.97360879934183,1.7053025658242404e-12,1.8189894035458565e-12,0.0,0,4.201054721997934
2025-12-10,M6_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-10__M6_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,71495.98559638736,55870.553100809964,15625.432495577397,0.0,4423.130309914941,25352.15391570305,22970.98220824836,8410.00984447951,8247.633544156562,1,3538.529179412382,121.90960833333338,1.7053025658242404e-12,1.8189894035458565e-12,0.0,0,3.9881066660018405
