current_date,target_date,issue_hour,pv_mapping_mode,soc_sample_kwh,virtual_next_day_cost_yuan,value_subgradient_yuan_per_kwh,certified_max_gap_yuan,bundle_sample_count,information
2025-06-21,2025-06-22,12,step_hourly_sensitivity,9817.485111493532,37748.88948608261,-0.4335482672090848,0.9775795590176131,10,Q3 step_hourly_sensitivity overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,12,step_hourly_sensitivity,10009.430584957356,37665.671858663736,-0.4211205160046231,0.9775795590176131,10,Q3 step_hourly_sensitivity overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,12,step_hourly_sensitivity,10205.301145170597,37583.186747276624,-0.4211205160046231,0.9775795590176131,10,Q3 step_hourly_sensitivity overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,12,step_hourly_sensitivity,10800.0,37333.30695140892,-0.4030006650118583,0.9775795590176131,10,Q3 step_hourly_sensitivity overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,linear_anchor_main,1200.0,41656.66537088828,-0.4544192997661961,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,linear_anchor_main,2850.3853265227904,40907.406759798716,-0.4534706164681456,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,linear_anchor_main,3709.580558843171,40517.89373896524,-0.4525219331700951,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,linear_anchor_main,5876.908642692508,39538.69842646608,-0.45104620359534986,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,linear_anchor_main,7916.746839256558,38620.18126960414,-0.4499921110419604,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,linear_anchor_main,8527.11293175291,38345.74009313327,-0.44777851667984253,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,linear_anchor_main,9671.826309111557,37833.305275150095,-0.44746228891382567,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,linear_anchor_main,10009.430584957972,37682.24009313277,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,linear_anchor_main,10297.674799825345,37560.85454063247,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,linear_anchor_main,10800.0,37349.68057319321,-0.4052775049271795,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,step_hourly_sensitivity,1200.0,42724.519520283284,-0.4534706164681456,0.9170887891159509,10,Q3 step_hourly_sensitivity overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,step_hourly_sensitivity,3191.5005993973523,41822.73807133344,-0.45167865912738353,0.9170887891159509,10,Q3 step_hourly_sensitivity overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,step_hourly_sensitivity,4772.639429479206,41109.43251577894,-0.45030833880797727,0.9170887891159509,10,Q3 step_hourly_sensitivity overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,step_hourly_sensitivity,6749.062967081481,40219.724182446946,-0.4499921110419604,0.9170887891159509,10,Q3 step_hourly_sensitivity overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,step_hourly_sensitivity,7395.322092077705,39930.05156339865,-0.44777851667984253,0.9170887891159509,10,Q3 step_hourly_sensitivity overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,step_hourly_sensitivity,8444.395157117104,39460.54362689098,-0.44746228891382567,0.9170887891159509,10,Q3 step_hourly_sensitivity overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,step_hourly_sensitivity,9018.843047046228,39211.248295165846,-0.4335482672090848,0.9170887891159509,10,Q3 step_hourly_sensitivity overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,step_hourly_sensitivity,9299.728969904072,39090.05723251615,-0.4211205160046231,0.9170887891159509,10,Q3 step_hourly_sensitivity overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,step_hourly_sensitivity,10077.661061156137,38763.12214535216,-0.41950775439793714,0.9170887891159509,10,Q3 step_hourly_sensitivity overlay + causal prior-day load/PV; no future actual PV
2025-06-21,2025-06-22,18,step_hourly_sensitivity,10800.0,38461.0965071407,-0.4030006650118583,0.9170887891159509,10,Q3 step_hourly_sensitivity overlay + causal prior-day load/PV; no future actual PV
