date,strategy,load_information_case,pv_mapping_mode,settlement_mode,with_terminal_value,run_id,row_role,period,time,plan_version_time,g_before_kwh,g_after_kwh,up_adjust_kwh,down_adjust_kwh,ordinary_yuan,up_fee_yuan,down_fee_yuan,emergency_kwh,emergency_yuan,total_yuan
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,105,17:40,execution,455.8990986111111,455.8990986111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,106,17:50,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,106,17:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,106,17:50,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,106,17:50,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,107,18:00,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,107,18:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,107,18:00,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,107,18:00,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,108,18:10,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,108,18:10,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,108,18:10,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,108,18:10,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,109,18:20,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,109,18:20,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,109,18:20,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,109,18:20,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,110,18:30,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,110,18:30,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,110,18:30,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,110,18:30,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,111,18:40,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,111,18:40,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,111,18:40,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,111,18:40,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,112,18:50,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,112,18:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,112,18:50,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,112,18:50,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,113,19:00,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,113,19:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,113,19:00,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,113,19:00,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,114,19:10,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,114,19:10,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,114,19:10,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,114,19:10,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,115,19:20,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,115,19:20,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,115,19:20,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,115,19:20,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,116,19:30,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,116,19:30,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,116,19:30,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,116,19:30,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,117,19:40,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,117,19:40,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,117,19:40,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,117,19:40,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,118,19:50,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,118,19:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,118,19:50,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,118,19:50,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,119,20:00,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,119,20:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,119,20:00,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,119,20:00,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,120,20:10,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,120,20:10,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,120,20:10,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,120,20:10,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,121,20:20,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,121,20:20,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,121,20:20,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,121,20:20,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,122,20:30,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,122,20:30,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,122,20:30,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,122,20:30,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,123,20:40,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,123,20:40,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,123,20:40,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,123,20:40,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,124,20:50,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,124,20:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,124,20:50,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,124,20:50,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,125,21:00,18:00,519.8254166666666,519.8254166666666,0.0,0.0,485.10107883333325,0.0,0.0,0.0,0.0,485.10107883333325
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,125,21:00,00:00,0.0,519.8254166666666,519.8254166666666,0.0,485.10107883333325,0.0,0.0,0.0,0.0,485.10107883333325
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,125,21:00,12:00,519.8254166666666,519.8254166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,event,125,21:00,execution,519.8254166666666,519.8254166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,linear_anchor_main,adjacent_literal_sensitivity,True,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,period_total,126,21:10,18:00,500.5132583333333,500.5132583333333,0.0,0.0,453.8654226566666,0.0,0.0,0.0,0.0,453.8654226566666
