date,period,time,planned_q_kwh,actual_x_kwh,load_kwh,pv_kwh,charge_kwh,discharge_kwh,curtailment_kwh,emergency_kwh,soc_kwh,posterior_entropy,posterior_bandwidth,solve_seconds,virtual_next_day_value_yuan,balance_residual_kwh
2025-02-01,101,17:00,417.7400595238095,417.7400592884036,446.78,59.70625,30.666309288403635,0.0,0.0,0.0,10753.437495544986,1.782096621327431,5.4350242247149865,0.01139050000347197,51464.89646625573,-1.0658141036401503e-14
2025-02-01,102,17:10,452.0685672619047,440.5838108161318,433.5435166666667,15.897433333333334,22.937727482798454,0.0,0.0,0.0,10775.19813450315,1.7806834635026505,5.415558415064501,0.011333375005051494,51456.272413804334,-1.7763568394002505e-14
2025-02-01,103,17:20,476.8410208333333,445.887344255981,439.7808,0.0,6.106544255981016,0.0,0.0,0.0,10780.991311047606,1.7794321373598045,5.398611913175493,0.01141445798566565,51457.58487592616,4.440892098500626e-15
2025-02-01,104,17:30,473.8612499999999,446.8918856600951,436.13666666666666,0.0,10.755218993428441,0.0,0.0,0.0,10791.194607673548,1.7783814481300395,5.3923770007645775,0.01120045903371647,51458.89438095721,1.5987211554602254e-14
2025-02-01,105,17:40,470.52796845238095,454.58741491224225,445.99516666666665,0.68945,9.281698245575631,0.0,0.0,0.0,10799.99999977667,1.777273105649614,5.391165425801448,0.01122587500140071,51460.49616800979,-5.329070518200751e-15
2025-02-01,106,17:50,0.0,0.0,439.89263333333326,0.0,0.0,439.89263333333326,0.0,0.0,10336.312450689124,1.7765614267336622,5.378911931833206,0.011213458958081901,51455.60163694672,0.0
2025-02-01,107,18:00,1.07000000000005,1.07000000000005,428.47,0.0,0.0,427.4,0.0,0.0,9885.793293370469,1.7764327712739512,5.358966494150136,0.011155124986544251,51447.43261249765,0.0
2025-02-01,108,18:10,4.134530952380942,4.134530952380942,454.18455,0.049499999999999995,0.0,450.00051904761904,0.0,0.0,9411.451097220981,1.776192769945163,5.335184711601988,0.011126124998554587,51439.42315749108,0.0
2025-02-01,109,18:20,3.105166666666662,3.105166666666662,472.26531666666665,0.0,0.0,469.16015,0.0,0.0,8916.912876758899,1.7758780639523537,5.311204129317242,0.01094041601754725,51439.19414311659,0.0
2025-02-01,110,18:30,0.0,0.0,454.16833333333335,0.0,0.0,454.16833333333335,0.0,0.0,8438.17741860693,1.7756980049126785,5.289187533248314,0.010890541016124189,51440.98493064854,0.0
2025-02-01,111,18:40,0.0,0.0,418.3761833333333,0.0035499999999999998,0.0,418.3726333333333,0.0,0.0,7997.1739412683255,1.7755148943822077,5.268027674930099,0.010796584014315158,51422.07843608033,0.0
2025-02-01,112,18:50,31.190016666666793,31.190016666666793,414.0822333333333,0.0,0.0,382.8922166666665,0.0,0.0,7593.570106929209,1.7752643849683127,5.245973749902326,0.01086208299966529,51395.41721128332,0.0
2025-02-01,113,19:00,8.495000000000005,8.495000000000005,432.1383333333333,0.0,0.0,423.6433333333333,0.0,0.0,7147.010823969454,1.774909392725202,5.224113000455036,0.010986374982167035,51381.22683878499,0.0
2025-02-01,114,19:10,0.0,0.0,424.01436666666666,0.00025,0.0,424.01411666666667,0.0,0.0,6700.060701059111,1.7745514701002711,5.202220013160129,0.011070707987528294,51373.407049981564,0.0
2025-02-01,115,19:20,2.5438499999999067,2.5438499999999067,442.41246666666666,0.0,0.0,439.86861666666675,0.0,0.0,6236.398467761055,1.7742751324679336,5.1813144004627105,0.01351337501546368,51371.53541784155,0.0
2025-02-01,116,19:30,5.0166666666666515,5.0166666666666515,483.74666666666667,0.0,0.0,478.73,0.0,0.0,5731.772739676919,1.7740123647559072,5.161005896842657,0.012127958005294204,51380.16446406183,0.0
2025-02-01,117,19:40,0.0,0.0,481.18446666666665,0.0,0.0,481.18446666666665,0.0,0.0,5224.559776556906,1.773633014438048,5.140342701701364,0.01102433301275596,51396.29520654393,0.0
2025-02-01,118,19:50,0.0,0.0,444.76593333333335,0.0,0.0,444.76593333333335,0.0,0.0,4755.735318228927,1.7732034998744752,5.11877856566467,0.01077312498819083,51397.25156509485,0.0
2025-02-01,119,20:00,4.829999999999927,4.829999999999927,418.095,0.0,0.0,413.2650000000001,0.0,0.0,4320.115759152432,1.7730600415641788,5.097531305567182,0.01082079199841246,51376.409079810954,0.0
2025-02-01,120,20:10,12.256191666666723,12.256191666666723,436.7405166666666,0.0,0.0,424.4843249999999,0.0,0.0,3872.6699931393805,1.7730017719664732,5.079484384152738,0.010850417020265013,51364.42242663287,0.0
2025-02-01,121,20:20,0.0,0.0,452.69785,0.0,0.0,452.69785,0.0,0.0,3395.4845605189616,1.7728074345546698,5.061731453627754,0.010762999998405576,51361.67324961295,0.0
2025-02-01,122,20:30,0.0,0.0,449.9683333333333,0.0,0.0,449.9683333333333,0.0,0.0,2921.176291091229,1.772417838121831,5.041158309866441,0.010310167039278895,51357.210523304944,0.0
2025-02-01,123,20:40,0.0,0.0,455.06669999999997,0.0,0.0,455.06669999999997,0.0,0.0,2441.493871325714,1.7720203786782762,5.021303150004064,0.010450333007611334,51355.44643036102,0.0
